molecule_chembl_id,pchembl_value,relation,type,units,value
CHEMBL3827724,6.25,=,IC50,nM,561.0
CHEMBL388978,7.27,=,IC50,nM,54.0
CHEMBL3828397,6.24,=,IC50,nM,582.0
CHEMBL3828352,6.39,=,IC50,nM,406.0
CHEMBL3827727,6.97,=,IC50,nM,107.0
CHEMBL3827240,6.53,=,IC50,nM,293.0
CHEMBL3828150,6.74,=,IC50,nM,184.0
CHEMBL3827844,6.82,=,IC50,nM,151.0
CHEMBL3828131,7.12,=,IC50,nM,76.0
CHEMBL3828350,6.76,=,IC50,nM,173.0
CHEMBL3828006,6.87,=,IC50,nM,134.0
CHEMBL3827511,6.91,=,IC50,nM,122.0
CHEMBL3827702,6.84,=,IC50,nM,145.0
CHEMBL3828407,6.80,=,IC50,nM,157.0
CHEMBL1077604,,=,Activity,%,66.0
CHEMBL3984982,,,Activity,,
CHEMBL3969394,4.75,=,IC50,uM,18.0
CHEMBL3986013,3.49,=,IC50,uM,322.0
CHEMBL3969394,5.05,=,Kd,uM,9.0
CHEMBL3984982,3.22,=,Kd,mM,0.6
CHEMBL3984982,,,Activity,,
CHEMBL3969394,,=,INH,%,94.0
CHEMBL3898185,,=,INH,%,88.0
CHEMBL3958323,,=,INH,%,63.0
CHEMBL3986013,,=,INH,%,76.0
CHEMBL3949669,,=,INH,%,78.0
CHEMBL3928509,,=,INH,%,55.0
CHEMBL3940908,,=,INH,%,25.0
CHEMBL3970452,,=,INH,%,57.0
CHEMBL3973364,,=,INH,%,26.0
CHEMBL3943847,,=,INH,%,35.0
CHEMBL3901493,,=,INH,%,19.0
CHEMBL3898976,,=,INH,%,17.0
CHEMBL3962838,,=,INH,%,66.0
CHEMBL3892996,,=,INH,%,25.0
CHEMBL3929754,,=,INH,%,61.0
CHEMBL3916997,,=,INH,%,12.0
CHEMBL3984982,,=,INH,%,46.0
CHEMBL3908009,,=,INH,%,63.0
CHEMBL3931483,,=,INH,%,29.0
CHEMBL3958987,,=,INH,%,69.0
CHEMBL3818285,,=,INH,%,9.0
CHEMBL3941552,,=,INH,%,19.0
CHEMBL3969394,,=,deltaT,degrees C,4.5
CHEMBL3898185,,=,deltaT,degrees C,2.9
CHEMBL3958323,,=,deltaT,degrees C,1.6
CHEMBL3986013,,=,deltaT,degrees C,1.7
CHEMBL3949669,,=,deltaT,degrees C,2.1
CHEMBL3928509,,=,deltaT,degrees C,0.0
CHEMBL3940908,,=,deltaT,degrees C,0.0
CHEMBL3970452,,=,deltaT,degrees C,1.6
CHEMBL3943847,,=,deltaT,degrees C,0.5
CHEMBL3984982,,=,deltaT,degrees C,1.0
CHEMBL3941552,,=,deltaT,degrees C,0.0
CHEMBL3970452,,=,deltaT,degrees C,2.3
CHEMBL3973364,,=,deltaT,degrees C,0.7
CHEMBL3901493,,=,deltaT,degrees C,0.0
CHEMBL3898976,,=,deltaT,degrees C,0.0
CHEMBL3962838,,=,deltaT,degrees C,1.4
CHEMBL3892996,,=,deltaT,degrees C,0.5
CHEMBL3929754,,=,deltaT,degrees C,1.6
CHEMBL3916997,,=,deltaT,degrees C,0.0
CHEMBL3984982,,=,deltaT,degrees C,1.7
CHEMBL3908009,,=,deltaT,degrees C,1.0
CHEMBL3931483,,=,deltaT,degrees C,0.5
CHEMBL3958987,,=,deltaT,degrees C,1.4
CHEMBL3818285,,=,deltaT,degrees C,0.0
CHEMBL3932582,,=,deltaT,degrees C,0.5
CHEMBL3913572,,=,deltaT,degrees C,0.8
CHEMBL3941552,,=,deltaT,degrees C,0.5
CHEMBL3901622,,=,INH,%,4.0
CHEMBL3891846,,=,INH,%,4.0
CHEMBL553,,=,INH,%,-8.0
CHEMBL3968891,,>,INH,%,50.0
CHEMBL3969996,,>,INH,%,50.0
CHEMBL3940448,,>,INH,%,50.0
CHEMBL2206750,,>,INH,%,50.0
CHEMBL3949218,,>,INH,%,50.0
CHEMBL3950215,,>,INH,%,50.0
CHEMBL3922494,,>,INH,%,50.0
CHEMBL567958,,>,INH,%,50.0
CHEMBL576038,,>,INH,%,50.0
CHEMBL3926696,,>,INH,%,50.0
CHEMBL3968891,7.56,=,IC50,nM,27.7
CHEMBL3969996,7.40,=,IC50,nM,40.0
CHEMBL3940448,7.62,=,IC50,nM,24.0
CHEMBL2206750,7.57,=,IC50,nM,27.1
CHEMBL3949218,8.68,=,IC50,nM,2.1
CHEMBL3950215,7.29,=,IC50,nM,51.7
CHEMBL3922494,7.35,=,IC50,nM,44.3
CHEMBL567958,7.09,=,IC50,nM,80.5
CHEMBL3926696,7.07,=,IC50,nM,84.8
CHEMBL3942186,,=,Activity,%,2.3
CHEMBL3978908,4.80,=,IC50,uM,15.79
CHEMBL3911190,5.84,=,IC50,uM,1.45
CHEMBL3939142,,>,IC50,uM,50.0
CHEMBL3912650,,>,IC50,uM,50.0
CHEMBL3971275,4.80,=,IC50,uM,15.7
CHEMBL3909173,,>,IC50,uM,50.0
CHEMBL3979434,5.58,=,IC50,uM,2.61
CHEMBL3943352,6.45,=,IC50,uM,0.356
CHEMBL3951486,5.99,=,IC50,uM,1.03
CHEMBL3891139,7.34,=,IC50,nM,46.0
CHEMBL3960209,7.31,=,IC50,nM,49.0
CHEMBL3961252,6.61,=,IC50,nM,248.0
CHEMBL3933780,6.75,=,IC50,nM,180.0
CHEMBL3901767,6.12,=,IC50,nM,752.0
CHEMBL3929715,7.36,=,IC50,nM,44.0
CHEMBL3919553,7.50,=,IC50,nM,32.0
CHEMBL3938724,7.72,=,IC50,nM,19.0
CHEMBL3884319,5.53,=,IC50,nM,2988.0
CHEMBL3647950,7.80,=,IC50,nM,16.0
CHEMBL3647951,7.68,=,IC50,nM,21.0
CHEMBL3647952,7.52,=,IC50,nM,30.0
CHEMBL3647953,6.51,=,IC50,nM,310.0
CHEMBL3647954,8.10,=,IC50,nM,8.0
CHEMBL3647955,8.52,=,IC50,nM,3.0
CHEMBL3647956,8.30,=,IC50,nM,5.0
CHEMBL3647957,7.10,=,IC50,nM,80.0
CHEMBL1347394,7.77,=,IC50,nM,17.1
CHEMBL3670690,7.42,=,IC50,nM,38.4
CHEMBL3736216,6.46,=,IC50,nM,350.0
CHEMBL3736196,6.25,=,IC50,nM,560.0
CHEMBL3734985,6.51,=,IC50,nM,310.0
CHEMBL3735984,6.19,=,IC50,nM,640.0
CHEMBL3736462,6.46,=,IC50,nM,350.0
CHEMBL3735837,6.40,=,IC50,nM,400.0
CHEMBL3735579,6.89,=,IC50,nM,130.0
CHEMBL3735779,6.77,=,IC50,nM,170.0
CHEMBL3735500,6.68,=,IC50,nM,210.0
CHEMBL3736086,6.51,=,IC50,nM,310.0
CHEMBL3736476,6.44,=,IC50,nM,360.0
CHEMBL3735986,8.00,=,IC50,nM,10.0
CHEMBL3734973,6.02,=,IC50,nM,950.0
CHEMBL3735291,6.64,=,IC50,nM,230.0
CHEMBL3735613,6.58,=,IC50,nM,260.0
CHEMBL3734924,6.44,=,IC50,nM,360.0
CHEMBL3736035,7.70,=,IC50,nM,20.0
CHEMBL3734895,6.52,=,IC50,nM,300.0
CHEMBL3735215,8.00,=,IC50,nM,10.0
CHEMBL3735856,7.70,=,IC50,nM,20.0
CHEMBL3735176,8.00,=,IC50,nM,10.0
CHEMBL3736600,6.68,=,IC50,nM,210.0
CHEMBL3735529,6.48,=,IC50,nM,330.0
CHEMBL3736399,6.40,=,IC50,nM,400.0
CHEMBL3735882,5.85,=,IC50,nM,1400.0
CHEMBL3734776,5.68,=,IC50,nM,2100.0
CHEMBL3734911,6.51,=,IC50,nM,310.0
CHEMBL3735154,6.35,=,IC50,nM,450.0
CHEMBL3736599,6.50,=,IC50,nM,320.0
CHEMBL3735347,6.51,=,IC50,nM,310.0
CHEMBL3931871,5.14,=,IC50,nM,7200.0
CHEMBL201511,5.96,=,IC50,nM,1100.0
CHEMBL2180878,,>,IC50,nM,10000.0
CHEMBL2180882,,<,IC50,nM,10.0
CHEMBL2177142,7.30,=,IC50,nM,50.0
CHEMBL2180881,6.67,=,IC50,nM,215.0
CHEMBL3983434,6.71,=,IC50,nM,195.0
CHEMBL3919644,6.89,=,IC50,nM,129.0
CHEMBL3969156,8.52,=,IC50,nM,3.0
CHEMBL3699446,8.70,=,IC50,nM,2.0
CHEMBL3961887,5.45,=,IC50,nM,3582.0
CHEMBL3934384,,>,IC50,nM,1000.0
CHEMBL3956492,,>,IC50,nM,1000.0
CHEMBL3925481,6.18,=,IC50,nM,657.0
CHEMBL3947828,5.49,=,IC50,nM,3238.0
CHEMBL3949162,7.01,=,IC50,nM,97.0
CHEMBL3895998,10.00,=,IC50,nM,0.1
CHEMBL3943813,9.00,=,IC50,nM,1.0
CHEMBL3963605,9.70,=,IC50,nM,0.2
CHEMBL3942619,9.70,=,IC50,nM,0.2
CHEMBL3957649,9.70,=,IC50,nM,0.2
CHEMBL3890986,5.26,=,IC50,nM,5500.0
CHEMBL3915489,5.62,=,IC50,nM,2400.0
CHEMBL3892099,5.51,=,IC50,nM,3100.0
CHEMBL3901073,5.89,=,IC50,nM,1300.0
CHEMBL3914252,6.68,=,IC50,nM,210.0
CHEMBL3982723,5.51,=,IC50,nM,3100.0
CHEMBL3954062,5.68,=,IC50,nM,2100.0
CHEMBL3899197,5.68,=,IC50,nM,2100.0
CHEMBL3928145,5.00,=,IC50,nM,10000.0
CHEMBL3891166,5.68,=,IC50,nM,2100.0
CHEMBL3909349,5.82,=,IC50,nM,1500.0
CHEMBL3933598,5.62,=,IC50,nM,2400.0
CHEMBL3980746,5.19,=,IC50,nM,6500.0
CHEMBL3966643,,>,IC50,nM,10000.0
CHEMBL3966595,5.47,=,IC50,nM,3400.0
CHEMBL2103851,,>,Kd apparent,nM,30000.0
CHEMBL3545076,,>,Kd apparent,nM,30000.0
CHEMBL2220486,,>,Kd apparent,nM,30000.0
CHEMBL1233528,,>,Kd apparent,nM,30000.0
CHEMBL482967,,>,Kd apparent,nM,30000.0
CHEMBL3353410,,>,Kd apparent,nM,30000.0
CHEMBL576982,,>,Kd apparent,nM,30000.0
CHEMBL1952329,,>,Kd apparent,nM,30000.0
CHEMBL603469,,>,Kd apparent,nM,30000.0
CHEMBL2376648,,>,Kd apparent,nM,30000.0
CHEMBL230011,,>,Kd apparent,nM,30000.0
CHEMBL494089,6.37,=,Kd apparent,nM,428.0
CHEMBL3188267,,>,Kd apparent,nM,30000.0
CHEMBL3301612,6.37,=,Kd apparent,nM,425.0
CHEMBL558752,,>,Kd apparent,nM,30000.0
CHEMBL482767,,>,Kd apparent,nM,30000.0
CHEMBL3545157,,>,Kd apparent,nM,30000.0
CHEMBL1908397,,>,Kd apparent,nM,30000.0
CHEMBL445813,7.24,=,Kd apparent,nM,58.0
CHEMBL551064,,>,Kd apparent,nM,30000.0
CHEMBL1287853,,>,Kd apparent,nM,30000.0
CHEMBL601719,,>,Kd apparent,nM,30000.0
CHEMBL3544932,5.21,=,Kd apparent,nM,6168.0
CHEMBL3039525,,>,Kd apparent,nM,30000.0
CHEMBL38380,,>,Kd apparent,nM,30000.0
CHEMBL1614707,,>,Kd apparent,nM,30000.0
CHEMBL1946170,,>,Kd apparent,nM,30000.0
CHEMBL3699142,,>,Kd apparent,nM,30000.0
CHEMBL2087361,,>,Kd apparent,nM,30000.0
CHEMBL3991935,5.57,=,Kd apparent,nM,2722.0
CHEMBL2323775,,>,Kd apparent,nM,30000.0
CHEMBL3544983,,>,Kd apparent,nM,30000.0
CHEMBL2364611,,>,Kd apparent,nM,30000.0
CHEMBL2035187,,>,Kd apparent,nM,30000.0
CHEMBL1231124,,>,Kd apparent,nM,30000.0
CHEMBL482968,,>,Kd apparent,nM,30000.0
CHEMBL1090090,,>,Kd apparent,nM,30000.0
CHEMBL3301610,7.89,=,Kd apparent,nM,13.0
CHEMBL1944698,6.35,=,Kd apparent,nM,447.0
CHEMBL3039517,,>,Kd apparent,nM,30000.0
CHEMBL415049,,>,Kd apparent,nM,30000.0
CHEMBL270995,,>,Kd apparent,nM,30000.0
CHEMBL536151,,>,Kd apparent,nM,30000.0
CHEMBL1614710,,>,Kd apparent,nM,30000.0
CHEMBL1922094,,>,Kd apparent,nM,30000.0
CHEMBL259084,,>,Kd apparent,nM,30000.0
CHEMBL91829,5.30,=,Kd apparent,nM,5063.0
CHEMBL2110732,,>,Kd apparent,nM,30000.0
CHEMBL1614713,,>,Kd apparent,nM,30000.0
CHEMBL24828,,>,Kd apparent,nM,30000.0
CHEMBL553,,>,Kd apparent,nM,30000.0
CHEMBL608533,,>,Kd apparent,nM,30000.0
CHEMBL3039513,,>,Kd apparent,nM,30000.0
CHEMBL253969,,>,Kd apparent,nM,30000.0
CHEMBL3545360,,>,Kd apparent,nM,30000.0
CHEMBL2103842,,>,Kd apparent,nM,30000.0
CHEMBL1667969,,>,Kd apparent,nM,30000.0
CHEMBL3991929,,>,Kd apparent,nM,30000.0
CHEMBL1614701,,>,Kd apparent,nM,30000.0
CHEMBL2029988,,>,Kd apparent,nM,30000.0
CHEMBL1289494,,>,Kd apparent,nM,30000.0
CHEMBL496102,,>,Kd apparent,nM,30000.0
CHEMBL3545154,,>,Kd apparent,nM,30000.0
CHEMBL1421,,>,Kd apparent,nM,30000.0
CHEMBL1236682,,>,Kd apparent,nM,30000.0
CHEMBL3218576,,>,Kd apparent,nM,30000.0
CHEMBL572881,,>,Kd apparent,nM,30000.0
CHEMBL1173655,,>,Kd apparent,nM,30000.0
CHEMBL3334567,,>,Kd apparent,nM,30000.0
CHEMBL3402762,,>,Kd apparent,nM,30000.0
CHEMBL300138,6.72,=,Kd apparent,nM,190.0
CHEMBL3218578,,>,Kd apparent,nM,30000.0
CHEMBL1078178,,>,Kd apparent,nM,30000.0
CHEMBL598797,,>,Kd apparent,nM,30000.0
CHEMBL4084193,,>,Kd apparent,nM,30000.0
CHEMBL3544966,,>,Kd apparent,nM,30000.0
CHEMBL460702,,>,Kd apparent,nM,30000.0
CHEMBL1084546,6.15,=,Kd apparent,nM,707.0
CHEMBL575448,,>,Kd apparent,nM,30000.0
CHEMBL1721885,,>,Kd apparent,nM,30000.0
CHEMBL217092,,>,Kd apparent,nM,30000.0
CHEMBL2403108,,>,Kd apparent,nM,30000.0
CHEMBL2103882,,>,Kd apparent,nM,30000.0
CHEMBL31965,,>,Kd apparent,nM,30000.0
CHEMBL411907,,>,Kd apparent,nM,30000.0
CHEMBL1983111,,>,Kd apparent,nM,30000.0
CHEMBL2103830,,>,Kd apparent,nM,30000.0
CHEMBL3545328,,>,Kd apparent,nM,30000.0
CHEMBL462018,,>,Kd apparent,nM,30000.0
CHEMBL2140408,,>,Kd apparent,nM,30000.0
CHEMBL3187723,,>,Kd apparent,nM,30000.0
CHEMBL502835,,>,Kd apparent,nM,30000.0
CHEMBL1908360,,>,Kd apparent,nM,30000.0
CHEMBL3989868,,>,Kd apparent,nM,30000.0
CHEMBL2103839,,>,Kd apparent,nM,30000.0
CHEMBL2180604,,>,Kd apparent,nM,30000.0
CHEMBL3264002,,>,Kd apparent,nM,30000.0
CHEMBL3137336,,>,Kd apparent,nM,30000.0
CHEMBL3301622,,>,Kd apparent,nM,30000.0
CHEMBL2408045,,>,Kd apparent,nM,30000.0
CHEMBL1738797,,>,Kd apparent,nM,30000.0
CHEMBL2138625,,>,Kd apparent,nM,30000.0
CHEMBL1645462,,>,Kd apparent,nM,30000.0
CHEMBL1289926,,>,Kd apparent,nM,30000.0
CHEMBL3545110,,>,Kd apparent,nM,30000.0
CHEMBL124660,,>,Kd apparent,nM,30000.0
CHEMBL1950289,,>,Kd apparent,nM,30000.0
CHEMBL254760,,>,Kd apparent,nM,30000.0
CHEMBL1801204,,>,Kd apparent,nM,30000.0
CHEMBL572878,,>,Kd apparent,nM,30000.0
CHEMBL513909,,>,Kd apparent,nM,30000.0
CHEMBL1873475,,>,Kd apparent,nM,30000.0
CHEMBL2041933,,>,Kd apparent,nM,30000.0
CHEMBL1241855,,>,Kd apparent,nM,30000.0
CHEMBL1088752,,>,Kd apparent,nM,30000.0
CHEMBL3120215,,>,Kd apparent,nM,30000.0
CHEMBL402548,,>,Kd apparent,nM,30000.0
CHEMBL2105759,,>,Kd apparent,nM,30000.0
CHEMBL1789941,,>,Kd apparent,nM,30000.0
CHEMBL3109738,,>,Kd apparent,nM,30000.0
CHEMBL1879463,,>,Kd apparent,nM,30000.0
CHEMBL521851,,>,Kd apparent,nM,30000.0
CHEMBL221959,,>,Kd apparent,nM,30000.0
CHEMBL2107832,,>,Kd apparent,nM,30000.0
CHEMBL14762,,>,Kd apparent,nM,30000.0
CHEMBL564829,,>,Kd apparent,nM,30000.0
CHEMBL1090479,,>,Kd apparent,nM,30000.0
CHEMBL1908391,,>,Kd apparent,nM,30000.0
CHEMBL274654,,>,Kd apparent,nM,30000.0
CHEMBL3907479,,>,Kd apparent,nM,30000.0
CHEMBL3545396,,>,Kd apparent,nM,30000.0
CHEMBL3991932,,>,Kd apparent,nM,30000.0
CHEMBL1614725,,>,Kd apparent,nM,30000.0
CHEMBL535,,>,Kd apparent,nM,30000.0
CHEMBL522892,,>,Kd apparent,nM,30000.0
CHEMBL400402,,>,Kd apparent,nM,30000.0
CHEMBL939,,>,Kd apparent,nM,30000.0
CHEMBL2133806,,>,Kd apparent,nM,30000.0
CHEMBL2048872,,>,Kd apparent,nM,30000.0
CHEMBL1088751,,>,Kd apparent,nM,30000.0
CHEMBL428690,6.13,=,Kd apparent,nM,740.0
CHEMBL2219422,,>,Kd apparent,nM,30000.0
CHEMBL1091644,,>,Kd apparent,nM,30000.0
CHEMBL3544964,6.22,=,Kd apparent,nM,599.0
CHEMBL488436,7.21,=,Kd apparent,nM,62.0
CHEMBL2386889,,>,Kd apparent,nM,30000.0
CHEMBL514201,,>,Kd apparent,nM,30000.0
CHEMBL3184679,,>,Kd apparent,nM,30000.0
CHEMBL2001019,,>,Kd apparent,nM,30000.0
CHEMBL483321,,>,Kd apparent,nM,30000.0
CHEMBL3408248,,>,Kd apparent,nM,30000.0
CHEMBL3813873,,>,Kd apparent,nM,30000.0
CHEMBL3991927,,>,Kd apparent,nM,30000.0
CHEMBL1230609,,>,Kd apparent,nM,30000.0
CHEMBL554,,>,Kd apparent,nM,30000.0
CHEMBL1614766,,>,Kd apparent,nM,30000.0
CHEMBL3991933,,>,Kd apparent,nM,30000.0
CHEMBL2336325,,>,Kd apparent,nM,30000.0
CHEMBL3991934,,>,Kd apparent,nM,30000.0
CHEMBL2146883,,>,Kd apparent,nM,30000.0
CHEMBL206834,,>,Kd apparent,nM,30000.0
CHEMBL1336,,>,Kd apparent,nM,30000.0
CHEMBL3545085,,>,Kd apparent,nM,30000.0
CHEMBL1230607,7.92,=,Kd apparent,nM,12.0
CHEMBL3182621,,>,Kd apparent,nM,30000.0
CHEMBL1908394,,>,Kd apparent,nM,30000.0
CHEMBL1236962,,>,Kd apparent,nM,30000.0
CHEMBL101253,,>,Kd apparent,nM,30000.0
CHEMBL2105717,,>,Kd apparent,nM,30000.0
CHEMBL1822792,,>,Kd apparent,nM,30000.0
CHEMBL2105728,,>,Kd apparent,nM,30000.0
CHEMBL377300,,>,Kd apparent,nM,30000.0
CHEMBL413,,>,Kd apparent,nM,30000.0
CHEMBL405130,,>,Kd apparent,nM,30000.0
CHEMBL2103875,,>,Kd apparent,nM,30000.0
CHEMBL372764,,>,Kd apparent,nM,30000.0
CHEMBL483158,,>,Kd apparent,nM,30000.0
CHEMBL3545307,,>,Kd apparent,nM,30000.0
CHEMBL475251,,>,Kd apparent,nM,30000.0
CHEMBL180022,,>,Kd apparent,nM,30000.0
CHEMBL3426621,,>,Kd apparent,nM,30000.0
CHEMBL1289601,,>,Kd apparent,nM,30000.0
CHEMBL3137331,5.88,=,Kd apparent,nM,1322.0
CHEMBL1201182,,>,Kd apparent,nM,30000.0
CHEMBL565612,6.15,=,Kd apparent,nM,709.0
CHEMBL296468,6.52,=,Kd apparent,nM,299.0
CHEMBL1079175,,>,Kd apparent,nM,30000.0
CHEMBL1738757,,>,Kd apparent,nM,30000.0
CHEMBL607707,,>,Kd apparent,nM,30000.0
CHEMBL1094408,,>,Kd apparent,nM,30000.0
CHEMBL3688339,7.10,=,Kd apparent,nM,80.0
CHEMBL288441,,>,Kd apparent,nM,30000.0
CHEMBL2165191,,>,Kd apparent,nM,30000.0
CHEMBL3991931,,>,Kd apparent,nM,30000.0
CHEMBL1229517,,>,Kd apparent,nM,30000.0
CHEMBL3545308,,>,Kd apparent,nM,30000.0
CHEMBL3544944,5.06,=,Kd apparent,nM,8793.0
CHEMBL1983268,,>,Kd apparent,nM,30000.0
CHEMBL3128043,6.18,=,Kd apparent,nM,667.0
CHEMBL3545215,,>,Kd apparent,nM,30000.0
CHEMBL574737,,>,Kd apparent,nM,30000.0
CHEMBL571948,6.03,=,Kd apparent,nM,924.0
CHEMBL2028663,,>,Kd apparent,nM,30000.0
CHEMBL495727,8.15,=,Kd apparent,nM,7.0
CHEMBL2216870,,>,Kd apparent,nM,30000.0
CHEMBL1976040,,>,Kd apparent,nM,30000.0
CHEMBL3544960,,>,Kd apparent,nM,30000.0
CHEMBL491473,,>,Kd apparent,nM,30000.0
CHEMBL507361,,>,Kd apparent,nM,30000.0
CHEMBL587723,,>,Kd apparent,nM,30000.0
CHEMBL384304,,>,Kd apparent,nM,30000.0
CHEMBL1615025,,>,Kd apparent,nM,30000.0
CHEMBL3545366,,>,Kd apparent,nM,30000.0
CHEMBL941,,>,Kd apparent,nM,30000.0
CHEMBL592445,,>,Kd apparent,nM,30000.0
CHEMBL1236107,,>,Kd apparent,nM,30000.0
CHEMBL3186534,,>,Kd apparent,nM,30000.0
CHEMBL1234354,,>,Kd apparent,nM,30000.0
CHEMBL571546,,>,Kd apparent,nM,30000.0
CHEMBL3182444,,>,Kd apparent,nM,30000.0
CHEMBL255863,,>,Kd apparent,nM,30000.0
CHEMBL283120,,>,Kd apparent,nM,30000.0
CHEMBL3590106,,>,Kd apparent,nM,30000.0
CHEMBL403989,,>,Kd apparent,nM,30000.0
CHEMBL477772,,>,Kd apparent,nM,30000.0
CHEMBL3218575,,>,Kd apparent,nM,30000.0
CHEMBL2396661,,>,Kd apparent,nM,30000.0
CHEMBL2017974,,>,Kd apparent,nM,30000.0
CHEMBL189963,,>,Kd apparent,nM,30000.0
CHEMBL215152,,>,Kd apparent,nM,30000.0
CHEMBL281948,,>,Kd apparent,nM,30000.0
CHEMBL1171837,,>,Kd apparent,nM,30000.0
CHEMBL3188551,,>,Kd apparent,nM,30000.0
CHEMBL2325741,,>,Kd apparent,nM,30000.0
CHEMBL3545083,8.10,=,Kd apparent,nM,8.0
CHEMBL3301607,,>,Kd apparent,nM,30000.0
CHEMBL2103840,5.84,=,Kd apparent,nM,1430.0
CHEMBL1233300,,>,Kd apparent,nM,30000.0
CHEMBL3545137,,>,Kd apparent,nM,30000.0
CHEMBL1230165,5.31,=,Kd apparent,nM,4850.0
CHEMBL3348923,,>,Kd apparent,nM,30000.0
CHEMBL223360,,>,Kd apparent,nM,30000.0
CHEMBL2079588,,>,Kd apparent,nM,30000.0
CHEMBL4060295,,=,Activity,%,100.0
CHEMBL4061152,,=,INH,%,7.0
CHEMBL4085374,,=,Activity,%,79.0
CHEMBL4096048,5.00,=,AC50,uM,10.0
CHEMBL4087666,5.92,=,AC50,uM,1.2
CHEMBL261720,6.68,=,IC50,nM,210.0
CHEMBL4062453,7.04,=,IC50,nM,91.0
CHEMBL2006765,5.03,=,IC50,uM,9.41
CHEMBL4078893,,>,IC50,uM,10.0
CHEMBL4066664,,>,IC50,uM,10.0
CHEMBL4069365,,>,IC50,uM,10.0
CHEMBL4062803,,>,IC50,uM,10.0
CHEMBL1642655,6.08,=,pIC50,,6.08
CHEMBL4073198,6.34,=,pIC50,,6.34
CHEMBL4089159,,=,INH,%,63.7
CHEMBL4089159,7.29,=,IC50,nM,51.0
CHEMBL4083249,5.80,=,IC50,nM,1594.0
CHEMBL3334979,,,IC50,,
CHEMBL4105195,5.30,=,IC50,uM,5.01
CHEMBL4087337,5.28,=,IC50,uM,5.3
CHEMBL490355,5.71,=,IC50,uM,1.95
CHEMBL4096612,5.42,=,IC50,uM,3.81
CHEMBL4093852,5.24,=,IC50,uM,5.8
CHEMBL4073164,,>,IC50,uM,20.0
CHEMBL4069382,5.22,=,IC50,uM,5.95
CHEMBL4104341,5.07,=,IC50,uM,8.48
CHEMBL4080101,5.50,=,IC50,uM,3.18
CHEMBL4066679,5.03,=,IC50,uM,9.42
CHEMBL4087974,5.45,=,IC50,uM,3.54
CHEMBL4077675,5.37,=,IC50,uM,4.28
CHEMBL4095689,5.20,=,IC50,uM,6.28
CHEMBL4085521,5.70,=,IC50,uM,2.01
CHEMBL4103448,5.13,=,IC50,uM,7.34
CHEMBL4095283,5.51,=,IC50,uM,3.12
CHEMBL4074837,5.05,=,IC50,uM,9.0
CHEMBL4103031,5.39,=,IC50,uM,4.03
CHEMBL4085086,5.18,=,IC50,uM,6.66
CHEMBL4079704,5.61,=,IC50,uM,2.48
CHEMBL4103963,5.32,=,IC50,uM,4.83
CHEMBL4087584,5.22,=,IC50,uM,5.99
CHEMBL4066219,5.22,=,IC50,uM,5.96
CHEMBL4084115,,>,IC50,uM,20.0
CHEMBL4062407,,>,IC50,uM,20.0
CHEMBL4070861,,>,IC50,uM,20.0
CHEMBL4085521,,,INH,,
CHEMBL4079704,,,INH,,
CHEMBL4085521,,,INH,,
CHEMBL4079704,,,INH,,
CHEMBL2037482,,,INH,,
CHEMBL4085521,,,INH,,
CHEMBL102714,,,INH,,
CHEMBL50894,,,INH,,
CHEMBL2037482,,,INH,,
CHEMBL4085521,,,INH,,
CHEMBL102714,,,INH,,
CHEMBL50894,,,INH,,
CHEMBL4094737,5.26,=,IC50,uM,5.51
CHEMBL4067286,5.28,=,IC50,uM,5.25
CHEMBL4102484,5.15,=,IC50,uM,7.11
CHEMBL4078207,5.11,=,IC50,uM,7.78
CHEMBL4079175,,>,IC50,uM,20.0
CHEMBL4097190,,>,IC50,uM,20.0
CHEMBL4087036,,>,IC50,uM,20.0
CHEMBL1428911,,>,IC50,uM,20.0
CHEMBL4093528,,>,IC50,uM,20.0
CHEMBL4072819,,>,IC50,uM,20.0
CHEMBL4101267,,>,IC50,uM,20.0
CHEMBL4083267,,>,IC50,uM,20.0
CHEMBL4091061,5.06,=,IC50,uM,8.7
CHEMBL4071797,5.14,=,IC50,uM,7.3
CHEMBL1483920,,>,IC50,uM,20.0
CHEMBL4082305,5.35,=,IC50,uM,4.5
CHEMBL2037482,5.55,=,IC50,uM,2.8
CHEMBL1276317,6.96,=,IC50,uM,0.11
CHEMBL1802727,,,IC50,,
CHEMBL4100916,6.09,=,IC50,uM,0.81
CHEMBL4085289,7.00,=,IC50,uM,0.1
CHEMBL4065365,,,IC50,,
CHEMBL4100748,6.54,=,IC50,uM,0.29
CHEMBL1276127,6.22,=,IC50,uM,0.6
CHEMBL1830064,7.05,=,IC50,uM,0.09
CHEMBL14762,,,IC50,,
CHEMBL1276317,,,INH,,
CHEMBL4084775,,,INH,,
CHEMBL409450,,,INH,,
CHEMBL4067175,,,INH,,
CHEMBL492244,8.30,=,IC50,uM,0.005
CHEMBL4067875,,,INH,,
CHEMBL1354522,,,INH,,
CHEMBL3544960,,=,INH,%,50.0
CHEMBL216543,6.70,=,IC50,nM,200.0
CHEMBL296586,6.70,=,IC50,nM,200.0
CHEMBL3185148,9.22,=,IC50,uM,0.0006
CHEMBL1080901,9.22,=,IC50,uM,0.0006
CHEMBL412142,8.31,=,IC50,uM,0.0049
CHEMBL4077123,,=,Activity,%,87.0
CHEMBL4104878,,=,Ratio,,0.7
CHEMBL3752684,4.83,=,IC50,uM,14.7
CHEMBL4066819,,=,INH,%,31.0
